tid,amount,date,price,type
1559229,0.23772365,2017-12-06 04:05:37,42818.2269,bid
1559230,0.4670907999999999,2017-12-06 04:05:41,42818.2269,bid
1559231,0.46291256,2017-12-06 04:05:48,42818.2269,bid
1559232,0.0041751,2017-12-06 04:05:48,42850.4409,bid
1559233,0.03549777,2017-12-06 04:05:51,42850.4409,bid
1559234,1.13112543,2017-12-06 04:05:51,42859.0,bid
1559235,0.33887457,2017-12-06 04:05:52,42859.0,bid
1559236,0.07369023,2017-12-06 04:05:52,42888.0,bid
1559237,0.05396036,2017-12-06 04:05:52,42915.7318,bid
1559238,0.46602957,2017-12-06 04:06:05,42915.7318,bid
1559239,0.06254704,2017-12-06 04:06:24,42915.7318,bid
1559240,0.1,2017-12-06 04:06:24,42920.0064,bid
1559241,0.03676979,2017-12-06 04:06:24,42950.0,bid
1559242,0.05514068,2017-12-06 04:06:24,42990.9091,bid
1559243,0.03,2017-12-06 04:06:24,42999.0,bid
1559244,0.14024556,2017-12-06 04:06:24,43000.0,bid
1559245,0.00123168,2017-12-06 04:06:24,43000.0,bid
1559246,0.02276137,2017-12-06 04:06:39,43000.0,bid
1559247,0.02692084,2017-12-06 04:06:39,43000.0,bid
1559248,0.02325581,2017-12-06 04:06:39,43000.0,bid
1559249,0.02325581,2017-12-06 04:06:39,43000.0,bid
1559250,0.0249,2017-12-06 04:06:39,43000.0,bid
1559251,0.0079835,2017-12-06 04:06:39,43000.0,bid
1559252,0.01995826,2017-12-06 04:06:39,43000.0,bid
1559253,0.04,2017-12-06 04:06:39,43000.02,bid
1559254,0.50860004,2017-12-06 04:06:39,43003.2777,bid
1559255,0.16449102,2017-12-06 04:07:31,43003.2777,bid
1559256,0.30049399,2017-12-06 04:07:31,43016.99,bid
1559257,0.46493258,2017-12-06 04:07:34,43016.99,bid
1559258,0.46375977,2017-12-06 04:07:37,43016.99,bid
1559259,0.0011727999999999999,2017-12-06 04:07:37,43017.0,bid
1559260,1.23390236,2017-12-06 04:09:31,43017.0,bid
1559261,0.21492484,2017-12-06 04:09:40,43017.0,bid
1559262,0.23938362,2017-12-06 04:10:07,43059.4497,ask
1559263,0.34835559,2017-12-06 04:12:49,43059.4497,ask
1559264,0.12914882,2017-12-06 04:13:20,43059.4497,ask
1559265,0.029976,2017-12-06 04:15:50,43010.0,bid
1559266,0.20198799,2017-12-06 04:15:50,43125.0,bid
1559267,0.09280742,2017-12-06 04:27:54,43100.0,bid
1559268,0.04645,2017-12-06 04:29:51,43099.99,bid
1559269,0.00511115,2017-12-06 04:31:35,42542.0004,ask
1559270,0.00511115,2017-12-06 04:33:04,43099.9996,bid
1559271,0.00488885,2017-12-06 04:33:04,43100.0,bid
1559272,0.00671208,2017-12-06 04:39:56,43100.0,bid
1559273,0.05365322,2017-12-06 04:39:56,43125.0,bid
1559274,0.10435993,2017-12-06 04:46:53,43120.0,bid
1559275,0.05285671,2017-12-06 04:47:04,43120.0,bid
1559276,0.04694836,2017-12-06 04:47:43,43120.0,bid
1559277,0.01477164,2017-12-06 04:48:21,43100.0,ask
1559278,0.11898709,2017-12-06 04:50:17,43120.0,bid
1559279,0.03,2017-12-06 04:53:51,43121.01,ask
1559280,0.00162,2017-12-06 04:53:51,43121.0,ask
1559281,0.01476479,2017-12-06 04:57:34,43120.01,ask
1559282,0.03183521,2017-12-06 04:59:31,43120.01,ask
1559283,0.0467,2017-12-06 04:59:31,43100.01,ask
1559284,0.00497556,2017-12-06 05:08:41,42660.0246,ask
1559285,0.0049144,2017-12-06 05:14:55,42670.0035,ask
1559286,0.32656007,2017-12-06 05:14:55,42670.0,ask
1559287,0.07032150000000001,2017-12-06 05:14:55,42661.2008,ask
1559288,0.16,2017-12-06 05:14:55,42660.0322,ask
1559289,0.2,2017-12-06 05:14:55,42652.0,ask
1559290,0.41137705,2017-12-06 05:14:55,42540.0,ask
1559291,0.00187316,2017-12-06 05:32:14,42621.0041,ask
1559292,0.03,2017-12-06 05:44:36,42700.0006,ask
1559293,0.11692686,2017-12-06 05:44:36,42700.0,ask
1559294,0.439366,2017-12-06 05:44:36,42621.0104,ask
1559295,0.00491194,2017-12-06 05:49:19,43000.0404,bid
1559296,0.00359037,2017-12-06 05:49:43,43000.0405,bid
1559297,0.19985999999999998,2017-12-06 05:51:00,43000.0404,ask
1559298,0.01001,2017-12-06 05:52:37,43000.0405,bid
1559299,0.05670003,2017-12-06 05:53:52,43000.0405,bid
1559300,0.44123917,2017-12-06 05:53:52,43099.9696,bid
1559301,0.0020608000000000002,2017-12-06 05:53:52,43099.97,bid
1559302,0.01,2017-12-06 05:54:43,43099.97,bid
1559303,0.0,2017-12-06 05:56:04,43000.0404,ask
1559304,0.02,2017-12-06 05:56:08,43000.0404,ask
1559305,0.0,2017-12-06 05:56:23,43000.0404,ask
1559306,0.00659387,2017-12-06 05:58:05,43099.97,bid
1559307,0.1,2017-12-06 06:00:47,43000.055,ask
1559308,0.00582617,2017-12-06 06:02:03,43100.0,bid
1559309,0.00335373,2017-12-06 06:02:03,43100.0,bid
1559310,0.04308263,2017-12-06 06:03:48,43100.0,bid
1559311,0.01,2017-12-06 06:04:29,43100.0,ask
1559312,0.07069459,2017-12-06 06:05:30,43100.0,ask
1559313,0.001,2017-12-06 06:06:55,43123.9549,bid
1559314,0.12668601,2017-12-06 06:12:21,43000.0551,ask
1559315,0.04673039,2017-12-06 06:12:21,43000.055,ask
1559316,0.05914151,2017-12-06 06:12:21,43000.005,ask
1559317,0.04997,2017-12-06 06:13:04,43122.0,bid
1559318,0.00688727,2017-12-06 06:13:51,43122.0,bid
1559319,0.09523988,2017-12-06 06:14:22,43088.37,bid
1559320,0.02622581,2017-12-06 06:17:04,43088.0,bid
1559321,0.00927912,2017-12-06 06:20:04,42918.7,ask
1559322,0.00306716,2017-12-06 06:20:26,42700.01,ask
1559323,0.00808671,2017-12-06 06:22:39,43047.38,bid
1559324,0.006999999999999999,2017-12-06 06:29:21,42800.0001,ask
1559325,0.042626800000000006,2017-12-06 06:29:21,42800.0,ask
1559326,0.5351090999999999,2017-12-06 06:29:21,42750.1102,ask
1559327,0.58479381,2017-12-06 06:29:26,42750.1102,ask
1559328,0.18156413,2017-12-06 06:30:28,42750.1107,ask
1559329,0.012,2017-12-06 06:30:52,43084.97,bid
1559330,0.0334,2017-12-06 06:30:56,43084.97,bid
1559331,0.0454,2017-12-06 06:30:56,43084.98,bid
1559332,0.02,2017-12-06 06:30:56,43084.9995,bid
1559333,0.0069965,2017-12-06 06:30:56,43084.9995,bid
1559334,0.2,2017-12-06 06:30:56,43085.0,bid
1559335,0.03397521,2017-12-06 06:30:56,43087.0,bid
1559336,0.24038438,2017-12-06 06:30:56,43101.26,bid
1559337,0.00467835,2017-12-06 06:30:58,42750.1107,ask
1559338,0.00467782,2017-12-06 06:32:31,42755.0004,ask
1559339,0.033953,2017-12-06 06:32:35,43084.9691,bid
1559340,0.11604976,2017-12-06 06:33:38,43084.9675,bid
1559341,0.11682243,2017-12-06 06:35:36,42800.0,ask
1559342,0.00699301,2017-12-06 06:36:23,42900.0,ask
1559343,0.11627907,2017-12-06 06:36:31,43000.0,bid
1559344,0.011949600000000001,2017-12-06 06:37:20,42900.0009,ask
1559345,0.00489798,2017-12-06 06:37:24,43000.0,bid
1559346,0.00882295,2017-12-06 06:37:44,43000.0,bid
1559347,0.00114766,2017-12-06 06:37:44,43098.9984,bid
1559348,0.0,2017-12-06 06:42:16,42900.001,ask
1559349,0.04786108,2017-12-06 06:44:43,42921.0,ask
1559350,0.02,2017-12-06 06:46:46,43095.0,bid
1559351,0.43763336,2017-12-06 06:46:46,43098.9995,bid
1559352,0.00723618,2017-12-06 06:49:14,43050.0,bid
1559353,0.0025,2017-12-06 06:49:14,43100.0,bid
1559354,0.00187271,2017-12-06 06:49:14,43110.0,bid
1559355,0.07492635,2017-12-06 06:49:21,43110.0,bid
1559356,0.02,2017-12-06 06:49:21,43115.0,bid
1559357,0.16,2017-12-06 06:49:21,43116.9995,bid
1559358,0.09999,2017-12-06 06:49:21,43123.955,bid
1559359,0.00162,2017-12-06 06:49:22,43124.0,bid
1559360,0.05549758,2017-12-06 06:49:22,43125.0,bid
1559361,0.004,2017-12-06 06:51:01,43100.0,bid
1559362,0.05293481,2017-12-06 06:51:25,43100.0,bid
1559363,0.00382741,2017-12-06 06:51:25,43124.9988,bid
1559364,0.71858708,2017-12-06 06:51:25,43125.0,bid
1559365,0.2678429,2017-12-06 06:51:25,43175.9996,bid
1559366,0.45534419,2017-12-06 06:52:47,43175.9996,bid
1559367,0.56136664,2017-12-06 06:52:47,43176.0,bid
1559368,0.08431432,2017-12-06 06:53:07,43176.0,bid
1559369,0.11580508,2017-12-06 06:53:12,43176.0,bid
1559370,0.01133605,2017-12-06 06:53:45,43176.0,bid
1559371,0.38832589,2017-12-06 06:57:36,43176.0,bid
1559372,0.04672572,2017-12-06 06:58:43,43175.988,bid
1559373,0.27885202,2017-12-06 06:58:43,43176.0,bid
1559374,0.5449786,2017-12-06 06:58:43,43177.2723,bid
1559375,1.12944366,2017-12-06 06:58:43,43200.0,bid
1559376,0.01403247,2017-12-06 06:58:47,43200.0,bid
1559377,0.0093,2017-12-06 06:58:47,43269.31,bid
1559378,0.04591822,2017-12-06 06:58:47,43300.0,bid
1559379,0.24650874,2017-12-06 06:58:48,43300.0,bid
1559380,0.05,2017-12-06 06:59:10,43328.1,bid
1559381,0.04615562,2017-12-06 06:59:10,43331.6671,bid
1559382,0.01923562,2017-12-06 06:59:10,43336.0,bid
1559383,1.41076438,2017-12-06 07:01:50,43336.0,bid
1559384,0.00814803,2017-12-06 07:01:50,43350.0004,bid
1559385,0.03382737,2017-12-06 07:01:50,43450.0,bid
1559386,0.003,2017-12-06 07:01:50,43450.0,bid
1559387,0.57530536,2017-12-06 07:01:50,43455.1834,bid
1559388,4.31,2017-12-06 07:01:50,43476.91,bid
1559389,1.14966555,2017-12-06 07:01:50,43490.9091,bid
1559390,1.24,2017-12-06 07:01:50,43497.43,bid
1559391,1.42,2017-12-06 07:01:50,43498.0,bid
1559392,0.00388078,2017-12-06 07:01:50,43543.1818,bid
1559393,1.05,2017-12-06 07:01:50,43560.6,bid
1559394,1.4,2017-12-06 07:01:50,43561.0,bid
1559395,0.00721793,2017-12-06 07:01:58,43561.0,ask
1559396,1.55,2017-12-06 07:02:20,43561.0,ask
1559397,0.03,2017-12-06 07:02:28,43594.8068,bid
1559398,1.1469256,2017-12-06 07:02:28,43594.8069,bid
1559399,0.16906231,2017-12-06 07:02:28,43634.8,bid
1559400,0.02290179,2017-12-06 07:02:28,43664.7059,bid
1559401,0.0025,2017-12-06 07:02:40,43680.0,bid
1559402,0.97125522,2017-12-06 07:02:40,43683.0432,bid
1559403,0.00687854,2017-12-06 07:03:19,43613.9167,ask
1559404,1.98692146,2017-12-06 07:03:34,43600.0,bid
1559405,0.01921546,2017-12-06 07:03:44,43595.4545,ask
1559406,0.02288792,2017-12-06 07:03:57,43691.1765,bid
1559407,0.01524276,2017-12-06 07:03:57,43718.5408,bid
1559408,0.23632641,2017-12-06 07:03:57,43726.0,bid
1559409,0.0059325,2017-12-06 07:04:14,43600.0,ask
1559410,0.00917852,2017-12-06 07:04:38,43580.0,ask
1559411,0.091,2017-12-06 07:06:31,43725.9999,bid
1559412,0.019,2017-12-06 07:06:46,43725.9999,bid
1559413,0.21601686,2017-12-06 07:06:46,43726.0,bid
1559414,0.005,2017-12-06 07:06:54,43600.0,ask
1559415,0.045,2017-12-06 07:07:12,43600.0,ask
1559416,0.08038007,2017-12-06 07:07:12,43600.0,ask
1559417,0.02461993,2017-12-06 07:07:12,43600.0,ask
1559418,0.05,2017-12-06 07:08:43,43650.0,ask
1559419,0.00937,2017-12-06 07:09:02,43725.9,bid
1559420,0.0699715,2017-12-06 07:10:45,43725.9,bid
1559421,0.14498874,2017-12-06 07:11:22,43650.0122,ask
1559422,0.09329572,2017-12-06 07:11:22,43650.0,ask
1559423,0.00690939,2017-12-06 07:11:22,43419.1667,ask
1559424,0.11336699,2017-12-06 07:11:22,43386.3804,ask
1559425,0.04259696,2017-12-06 07:11:50,43386.3804,ask
1559426,0.00276534,2017-12-06 07:14:03,43700.0,bid
1559427,0.01123466,2017-12-06 07:14:20,43700.0,ask
1559428,0.04785954,2017-12-06 07:14:21,43700.0,bid
1559429,0.15596395,2017-12-06 07:14:21,43725.8876,bid
1559430,0.01742663,2017-12-06 07:14:21,43725.888,bid
1559431,0.05,2017-12-06 07:15:04,43725.0,bid
1559432,0.00125,2017-12-06 07:15:20,43725.0,ask
1559433,0.01472662,2017-12-06 07:16:01,43725.888,bid
1559434,0.06376972,2017-12-06 07:18:51,43700.0,bid
1559435,0.0,2017-12-06 07:20:32,43450.0005,ask
1559436,0.23576218,2017-12-06 07:20:32,43700.0,bid
1559437,0.11282099,2017-12-06 07:20:32,43725.888,bid
1559438,0.06278801,2017-12-06 07:20:32,43725.9,bid
1559439,0.73225387,2017-12-06 07:20:32,43726.0,bid
1559440,0.20540286,2017-12-06 07:20:44,43726.0,bid
1559441,0.06858591,2017-12-06 07:20:44,43740.7598,bid
1559442,0.04,2017-12-06 07:20:44,43880.0,bid
1559443,0.0092,2017-12-06 07:20:44,43887.62,bid
1559444,0.1,2017-12-06 07:20:44,43949.0,bid
1559445,0.10909118,2017-12-06 07:20:44,43950.0,bid
1559446,0.56851071,2017-12-06 07:20:44,43974.5455,bid
1559447,0.03797179,2017-12-06 07:20:44,43983.4781,bid
1559448,0.12975029,2017-12-06 07:20:53,43983.4781,bid
1559449,1.13657029,2017-12-06 07:21:00,43992.0,bid
1559450,0.00823989,2017-12-06 07:21:01,43990.3163,ask
1559451,0.00497104,2017-12-06 07:21:05,43990.3163,ask
1559452,0.51377401,2017-12-06 07:21:21,43990.3163,ask
1559453,0.63058484,2017-12-06 07:21:21,43450.0116,ask
1559454,1.15074768,2017-12-06 07:21:29,43450.0116,ask
1559455,0.00394217,2017-12-06 07:21:39,43450.0116,ask
1559456,0.30910335,2017-12-06 07:21:42,43450.0116,ask
1559457,0.00486861,2017-12-06 07:21:42,43450.0006,ask
1559458,0.5966561,2017-12-06 07:21:42,43450.0,ask
1559459,0.0524,2017-12-06 07:21:42,43388.02,ask
1559460,0.0524,2017-12-06 07:21:42,43388.01,ask
1559461,0.06,2017-12-06 07:21:42,43388.0,ask
1559462,0.03282936,2017-12-06 07:21:42,43386.3636,ask
1559463,0.03,2017-12-06 07:21:42,43355.0,ask
1559464,0.01287187,2017-12-06 07:21:42,43340.0,ask
1559465,0.0519,2017-12-06 07:21:54,43991.98,bid
1559466,1.08467032,2017-12-06 07:21:54,43991.9996,bid
1559467,0.01365456,2017-12-06 07:22:30,43991.9696,bid
1559468,0.99605316,2017-12-06 07:22:31,43991.9696,bid
1559469,0.0519,2017-12-06 07:22:31,43991.97,bid
1559470,0.00486618,2017-12-06 07:22:31,43991.9995,bid
1559471,0.08375167,2017-12-06 07:22:31,43992.0,bid
1559472,0.04546487,2017-12-06 07:24:58,43990.0,ask
1559473,0.06879315,2017-12-06 07:24:58,43609.0004,ask
1559474,0.06,2017-12-06 07:25:12,43990.0,bid
1559475,0.03,2017-12-06 07:25:12,43991.9999,bid
1559476,0.00404687,2017-12-06 07:25:12,43992.0,bid
1559477,0.06879315,2017-12-06 07:27:23,43991.9996,bid
1559478,0.15563117,2017-12-06 07:27:44,43992.0,bid
1559479,0.05681818,2017-12-06 07:27:54,44000.0,bid
1559480,0.03403475,2017-12-06 07:27:54,44000.0,bid
1559481,0.02456701,2017-12-06 07:28:06,44000.0,bid
1559482,0.0029865,2017-12-06 07:28:19,44000.0,bid
1559483,0.00610441,2017-12-06 07:28:19,44000.0,bid
1559484,0.03389559,2017-12-06 07:29:21,44000.0,bid
1559485,0.18863636,2017-12-06 07:29:21,44000.0,bid
1559486,0.0136,2017-12-06 07:29:21,44000.0,bid
1559487,0.07960161,2017-12-06 07:29:21,44000.0,bid
1559488,0.10036985,2017-12-06 07:29:21,44000.0,bid
1559489,0.0,2017-12-06 07:29:21,44000.0,ask
1559490,0.0,2017-12-06 07:29:21,44000.0,ask
1559491,0.0,2017-12-06 07:29:21,44000.0,ask
1559492,0.01402683,2017-12-06 07:29:41,44080.9998,bid
1559493,0.14135236,2017-12-06 07:29:58,44080.9998,ask
1559494,0.01340909,2017-12-06 07:30:26,44000.0,ask
1559495,0.095,2017-12-06 07:30:33,44100.0,bid
1559496,0.0025,2017-12-06 07:30:33,44100.0,bid
1559497,0.13909788,2017-12-06 07:30:54,44120.0,ask
1559498,0.06090212,2017-12-06 07:30:56,44120.0,bid
1559499,0.02612353,2017-12-06 07:30:56,44123.44,bid
1559500,0.00108531,2017-12-06 07:31:21,44186.8621,bid
1559501,0.13918209,2017-12-06 07:31:52,44261.0,bid
1559502,0.01,2017-12-06 07:32:09,44249.9999,bid
1559503,0.2,2017-12-06 07:32:09,44250.0,bid
1559504,0.91971487,2017-12-06 07:32:09,44261.0,bid
1559505,0.00891469,2017-12-06 07:32:12,44186.8621,ask
1559506,0.08478545,2017-12-06 07:32:12,44150.0,ask
1559507,0.05366128,2017-12-06 07:32:17,44261.0,bid
1559508,0.24744176,2017-12-06 07:32:20,44261.0,bid
1559509,0.39525646,2017-12-06 07:32:20,44275.0,bid
1559510,0.04626884,2017-12-06 07:32:20,44299.0005,bid
1559511,0.1,2017-12-06 07:32:20,44311.0,bid
1559512,0.33981525,2017-12-06 07:32:20,44339.496,bid
1559513,0.01521455,2017-12-06 07:32:59,44150.0,ask
1559514,0.03338117,2017-12-06 07:32:59,44000.0,ask
1559515,0.23407285,2017-12-06 07:32:59,43812.0,ask
1559516,0.86049074,2017-12-06 07:32:59,43701.0009,ask
1559517,0.006,2017-12-06 07:33:17,44339.0,bid
1559518,0.106,2017-12-06 07:33:17,44339.496,bid
1559519,0.0,2017-12-06 07:33:29,43702.0,ask
1559520,0.2,2017-12-06 07:33:58,43702.0,ask
1559521,0.14503898,2017-12-06 07:33:58,43701.0009,bid
1559522,0.05012505,2017-12-06 07:33:59,43701.0009,bid
1559523,0.54581252,2017-12-06 07:34:05,43701.0009,bid
1559524,0.00174743,2017-12-06 07:34:24,43800.0,bid
1559525,0.1,2017-12-06 07:35:44,43701.0014,ask
1559526,0.027045999999999997,2017-12-06 07:36:10,43800.0,bid
1559527,0.0,2017-12-06 07:36:39,43701.0014,ask
1559528,1.50466582,2017-12-06 07:37:46,44187.9996,bid
1559529,0.2,2017-12-06 07:37:46,44188.0,bid
1559530,0.11315033,2017-12-06 07:37:54,44188.9996,ask
1559531,0.1,2017-12-06 07:39:14,44200.0,ask
1559532,0.59659643,2017-12-06 07:39:39,44200.0,ask
1559533,0.06779661,2017-12-06 07:40:49,44250.0,ask
1559534,0.13220339,2017-12-06 07:41:29,44250.0,ask
1559535,0.086484,2017-12-06 07:44:40,44200.0,ask
1559536,0.00371124,2017-12-06 07:44:54,44200.0,bid
1559537,0.02516002,2017-12-06 07:44:54,44200.0,bid
1559538,0.01118896,2017-12-06 07:46:05,44240.0,bid
1559539,0.07641312,2017-12-06 07:46:54,44240.0,bid
1559540,0.002101,2017-12-06 07:46:54,44200.0,ask
1559541,0.04515005,2017-12-06 07:47:32,44200.0,bid
1559542,0.062119799999999996,2017-12-06 07:47:57,44200.0,bid
1559543,0.05837578,2017-12-06 07:48:56,44200.0,bid
1559544,0.01248147,2017-12-06 07:49:55,44200.0,bid
1559545,0.1,2017-12-06 07:50:41,44200.0,bid
1559546,0.1477558,2017-12-06 07:51:32,44188.9996,ask
1559547,0.01127,2017-12-06 07:51:53,44200.0,bid
1559548,0.07113424,2017-12-06 07:52:12,44188.9996,ask
1559549,0.03303021,2017-12-06 07:52:17,44188.9996,bid
1559550,0.14330271,2017-12-06 07:52:25,44188.9996,bid
1559551,0.0829,2017-12-06 07:53:19,44189.0,ask
1559552,0.01889911,2017-12-06 07:53:19,44188.9996,ask
1559553,0.007623899999999999,2017-12-06 07:54:02,44188.9996,ask
1559554,0.00768473,2017-12-06 07:54:24,44189.0,bid
1559555,0.11960742,2017-12-06 07:54:24,44200.0,bid
1559556,0.01613832,2017-12-06 07:54:43,44288.9996,bid
1559557,0.01721949,2017-12-06 07:54:55,44288.9996,bid
1559558,0.03968106,2017-12-06 07:54:55,44290.0,bid
1559559,0.06031894,2017-12-06 07:56:08,44290.0,bid
1559560,0.05252592,2017-12-06 07:56:08,44330.0,bid
1559561,0.04747408,2017-12-06 07:56:35,44330.0,bid
1559562,0.14458936,2017-12-06 07:56:35,44399.988,bid
1559563,0.1,2017-12-06 07:56:35,44400.0,bid
1559564,0.27027027,2017-12-06 07:56:35,44400.0,bid
1559565,0.11264438,2017-12-06 07:56:35,44404.0,bid
1559566,0.45042329,2017-12-06 07:56:35,44477.8227,bid
1559567,0.00814024,2017-12-06 07:56:51,44441.6667,ask
1559568,0.00086032,2017-12-06 07:58:02,44441.6667,ask
1559569,0.00741368,2017-12-06 07:58:02,44373.3333,ask
1559570,0.05893076,2017-12-06 07:58:17,44477.8227,bid
1559571,0.00160074,2017-12-06 07:58:29,44373.3333,ask
1559572,0.00451976,2017-12-06 07:58:46,44250.0,ask
1559573,0.6741929,2017-12-06 07:58:46,44201.0004,ask
1559574,0.04269284,2017-12-06 07:58:59,44477.8223,bid
1559575,0.149,2017-12-06 08:00:23,44210.0,ask
1559576,0.0171402,2017-12-06 08:00:23,44209.0,ask
1559577,0.00225134,2017-12-06 08:02:36,44418.019,bid
1559578,0.00795233,2017-12-06 08:03:15,44240.0006,ask
1559579,0.01,2017-12-06 08:03:18,44418.0,bid
1559580,0.04052416,2017-12-06 08:04:07,44417.9999,bid
1559581,0.10619469999999999,2017-12-06 08:05:08,44417.9999,bid
1559582,0.01578464,2017-12-06 08:05:08,44417.9999,bid
1559583,0.01204868,2017-12-06 08:06:05,44417.9999,bid
1559584,0.03085352,2017-12-06 08:06:05,44430.0,bid
1559585,0.0632024,2017-12-06 08:06:45,44430.0,bid
1559586,0.04106569,2017-12-06 08:06:48,44417.0002,ask
1559587,0.37,2017-12-06 08:06:49,44400.0,bid
1559588,0.00483354,2017-12-06 08:07:09,44289.0105,ask
1559589,0.31179809999999997,2017-12-06 08:07:09,44289.0104,ask
1559590,0.001,2017-12-06 08:07:41,44400.0,bid
1559591,0.25793431,2017-12-06 08:09:23,44400.0,bid
1559592,0.01724065,2017-12-06 08:09:23,44430.0,bid
1559593,0.2,2017-12-06 08:09:25,44302.0004,ask
1559594,0.2,2017-12-06 08:09:35,44302.5,ask
1559595,0.00452112,2017-12-06 08:09:35,44302.0,ask
1559596,0.04514555,2017-12-06 08:09:35,44301.1526,ask
1559597,0.2,2017-12-06 08:09:35,44301.15,ask
1559598,0.11589294,2017-12-06 08:09:35,44300.1,ask
1559599,0.2,2017-12-06 08:09:46,44490.0,bid
1559600,0.00483113,2017-12-06 08:09:46,44498.9999,bid
1559601,0.27,2017-12-06 08:09:46,44499.0,bid
1559602,0.006,2017-12-06 08:09:46,44500.0,bid
1559603,0.001,2017-12-06 08:09:46,44500.0,bid
1559604,0.02563656,2017-12-06 08:09:46,44500.0,bid
1559605,0.0963855,2017-12-06 08:09:46,44505.0,bid
1559606,0.1347784,2017-12-06 08:09:46,44512.0,bid
1559607,0.22471910000000003,2017-12-06 08:09:53,44489.0,bid
1559608,0.1442889,2017-12-06 08:10:00,44489.0,bid
1559609,0.030992000000000002,2017-12-06 08:10:03,44489.0,bid
1559610,0.06741725,2017-12-06 08:10:36,44499.0,bid
1559611,0.083327,2017-12-06 08:10:36,44500.0,bid
1559612,0.14347918,2017-12-06 08:10:37,44499.9996,ask
1559613,1.00777131,2017-12-06 08:10:43,44499.9996,bid
1559614,0.48667299999999997,2017-12-06 08:10:43,44500.0,bid
1559615,0.32991104,2017-12-06 08:10:59,44512.0,bid
1559616,0.03531056,2017-12-06 08:11:13,44512.0,bid
1559617,0.05,2017-12-06 08:11:35,44512.0,ask
1559618,0.25881363,2017-12-06 08:11:37,44512.8636,bid
1559619,0.02023274,2017-12-06 08:11:48,44512.8636,bid
1559620,0.001,2017-12-06 08:11:50,44512.8636,bid
1559621,0.28158903,2017-12-06 08:12:04,44512.8636,bid
1559622,0.89827083,2017-12-06 08:12:17,44530.0,bid
1559623,0.19860561,2017-12-06 08:12:21,44530.0,bid
1559624,0.7610829000000001,2017-12-06 08:13:03,44520.0,bid
1559625,0.06132489,2017-12-06 08:13:04,44520.0,ask
1559626,0.00224568,2017-12-06 08:13:11,44530.0,bid
1559627,0.11230907,2017-12-06 08:13:18,44520.0,ask
1559628,0.78341867,2017-12-06 08:13:26,44520.0,ask
1559629,0.15,2017-12-06 08:13:26,44520.0,ask
1559630,0.07737691,2017-12-06 08:13:26,44512.0,ask
1559631,0.001,2017-12-06 08:13:51,44530.0,bid
1559632,0.01923295,2017-12-06 08:13:58,44512.0,ask
1559633,0.00561798,2017-12-06 08:13:58,44500.0,ask
1559634,0.05,2017-12-06 08:13:58,44500.0,ask
1559635,0.8240203000000001,2017-12-06 08:13:58,44499.9996,ask
1559636,0.02760768,2017-12-06 08:14:01,44530.0,bid
1559637,0.22227020000000003,2017-12-06 08:14:20,44530.0,bid
1559638,0.49372842,2017-12-06 08:14:20,44558.9091,bid
1559639,0.00704141,2017-12-06 08:14:20,44583.4297,bid
1559640,0.0803238,2017-12-06 08:14:20,44583.4301,bid
1559641,0.19663617,2017-12-06 08:14:20,44591.4385,bid
1559642,0.053978599999999995,2017-12-06 08:14:27,44499.9996,ask
1559643,0.001,2017-12-06 08:14:32,44529.0,bid
1559644,0.035,2017-12-06 08:14:35,44529.0,bid
1559645,0.36400957,2017-12-06 08:14:35,44591.4385,bid
1559646,0.08284197,2017-12-06 08:14:35,44600.0,bid
1559647,0.00213204,2017-12-06 08:15:04,44699.0,bid
1559648,0.03142576,2017-12-06 08:15:20,44699.0,bid
1559649,0.03568904,2017-12-06 08:15:20,44700.0,bid
1559650,0.038,2017-12-06 08:15:41,44699.0,ask
1559651,0.05637952,2017-12-06 08:15:50,44699.0,ask
1559652,0.4053205,2017-12-06 08:15:53,44699.0,ask
1559653,0.40179782,2017-12-06 08:15:53,44610.0,ask
1559654,0.02131991,2017-12-06 08:16:16,44700.0,bid
1559655,0.001,2017-12-06 08:16:29,44699.0,bid
1559656,0.09661367,2017-12-06 08:16:57,44698.0,bid
1559657,0.029866000000000004,2017-12-06 08:17:26,44610.0,ask
1559658,0.68916111,2017-12-06 08:17:37,44610.0,ask
1559659,0.001,2017-12-06 08:17:46,44610.0,bid
1559660,0.63898472,2017-12-06 08:18:06,44609.549000000006,ask
1559661,0.40533632,2017-12-06 08:18:06,44600.0,ask
1559662,0.07670438,2017-12-06 08:18:06,44550.0,ask
1559663,0.00619562,2017-12-06 08:18:40,44550.0,ask
1559664,0.06380438,2017-12-06 08:18:49,44550.0,bid
1559665,0.00145709,2017-12-06 08:18:49,44609.549000000006,bid
1559666,0.00199853,2017-12-06 08:18:49,44609.549000000006,bid
1559667,0.02885271,2017-12-06 08:18:59,44500.0,ask
1559668,0.001,2017-12-06 08:19:10,44550.001,ask
1559669,0.00640894,2017-12-06 08:19:12,44609.549000000006,bid
1559670,1.0,2017-12-06 08:19:19,44555.0,ask
1559671,0.16656699,2017-12-06 08:19:31,44556.0,ask
1559672,1.06343301,2017-12-06 08:19:31,44555.0,ask
1559673,0.04543628,2017-12-06 08:19:53,44555.0,ask
1559674,0.05115433,2017-12-06 08:19:56,44555.0,ask
1559675,0.005,2017-12-06 08:20:07,44555.0,ask
1559676,0.02,2017-12-06 08:20:12,44555.0,ask
1559677,0.02885271,2017-12-06 08:20:14,44607.9996,bid
1559678,0.00500182,2017-12-06 08:20:14,44608.0,bid
